{      113.440,      136.610,      1.86350,      1.88970}
{      141.050,      109.590,      2.66890,      1.98270}
{      160.810,      76.0820,      3.27970,      1.71210}
{      172.720,      36.0670,      3.69600,      1.07790}
{      177.920,     -7.34250,      3.84770,     0.214440}
{      180.030,     -44.0550,      3.50710,    -0.441340}
{      179.350,     -73.2940,      2.65660,    -0.855870}
{      175.950,     -94.6640,      1.33590,     -1.03670}
{      170.930,     -103.020,    0.0618080,     -1.08140}
{      164.610,     -96.7960,     -1.00680,     -1.02020}
{      157.000,     -75.9760,     -1.86990,    -0.853070}
{      148.790,     -47.5330,     -2.45990,    -0.606790}
{      140.700,     -18.4300,     -2.70910,    -0.308270}
{      132.720,      11.3320,     -2.61770,    0.0424930}
{      126.300,      39.9010,     -2.22370,     0.407140}
{      126.170,      61.2600,     -1.65180,     0.660970}
{      132.690,      74.9450,    -0.911360,     0.794390}
{      145.360,      80.6560,   -0.0133270,     0.807340}
{      157.810,      74.4890,     0.901480,     0.698850}
{      168.040,      55.2410,      1.78970,     0.468640}
{      156.520,      234.360,      3.29630,      3.67810}
{      203.450,      191.570,      4.96180,      4.04550}
{      240.600,      135.290,      6.26290,      3.70970}
{      267.990,      65.5070,      7.19950,      2.67070}
{      285.920,     -11.6570,      7.62180,      1.15410}
{      295.380,     -76.3240,      7.04290,    -0.107380}
{      296.430,     -126.960,      5.42540,     -1.05730}
{      289.440,     -163.040,      2.84670,     -1.69670}
{      278.980,     -177.580,     0.316740,     -2.03830}
{      266.470,     -168.440,     -1.85400,     -2.08600}
{      251.890,     -135.620,     -3.66530,     -1.83990}
{      237.000,     -89.2420,     -4.97650,     -1.39960}
{      223.550,     -39.4300,     -5.64650,    -0.864820}
{      211.550,      13.8140,     -5.67530,    -0.235510}
{      202.480,      67.0440,     -5.10960,     0.431530}
{      201.180,      109.060,     -4.10140,     0.951830}
{      208.020,      138.990,     -2.66230,      1.31120}
{      222.540,      156.240,    -0.817330,      1.50480}
{      238.820,      152.860,      1.10730,      1.47090}
{      255.010,      126.430,      3.01120,      1.19020}
{      193.070,      326.950,      4.76610,      5.48150}
{      261.050,      268.760,      7.26080,      6.21000}
{      318.980,      190.740,      9.18730,      5.91530}
{      366.870,      92.8990,      10.5460,      4.59730}
{      403.450,     -15.9750,      11.1320,      2.54500}
{      424.680,     -107.330,      10.2820,     0.698000}
{      430.260,     -178.960,      7.94660,    -0.871580}
{      420.820,     -230.150,      4.23260,     -2.14990}
{      404.720,     -251.300,     0.542600,     -2.95790}
{      384.560,     -239.490,     -2.69180,     -3.24050}
{      360.320,     -194.710,     -5.47070,     -2.99780}
{      335.170,     -130.340,     -7.55530,     -2.43980}
{      312.270,     -59.7720,     -8.70700,     -1.77700}
{      291.610,      17.0010,     -8.92580,     -1.00920}
{      275.020,      95.0690,     -8.25480,    -0.178620}
{      268.380,      158.480,     -6.83460,     0.578120}
{      272.150,      206.020,     -4.67590,      1.25050}
{      285.960,      236.680,     -1.82080,      1.82140}
{      304.860,      237.690,      1.18280,      2.06880}
