{      3.35020,      1.47980,    0.0517760,    0.0177640}
{      3.61160,     0.727210,    0.0675020,    0.0120820}
{      3.66840,   -0.0732470,    0.0762940,   0.00147210}
{      3.52060,    -0.921620,    0.0781520,   -0.0140650}
{      3.21740,     -1.77090,    0.0730170,   -0.0314020}
{      2.91900,     -2.46820,    0.0607000,   -0.0403800}
{      2.63770,     -3.00180,    0.0411870,   -0.0402170}
{      2.37860,     -3.36520,    0.0151420,   -0.0314160}
{      2.20910,     -3.47330,  -0.00879400,   -0.0205320}
{      2.14970,     -3.30020,   -0.0279630,  -0.00958120}
{      2.20050,     -2.84580,   -0.0423640,   0.00143580}
{      2.31050,     -2.24510,   -0.0509950,    0.0114030}
{      2.42850,     -1.63340,   -0.0528540,    0.0192040}
{      2.55470,     -1.01050,   -0.0479410,    0.0248390}
{      2.69890,    -0.423990,   -0.0373150,    0.0279510}
{      2.89280,   -0.0284320,   -0.0244220,    0.0273810}
{      3.13890,     0.164330,  -0.00952600,    0.0230400}
{      3.42550,     0.153250,   0.00717240,    0.0150270}
{      3.59850,   -0.0749860,    0.0230660,   0.00461660}
{      3.61060,    -0.524500,    0.0373510,  -0.00779680}
{      5.04420,      2.88880,    0.0946680,    0.0376180}
{      5.51720,      1.66740,     0.128800,    0.0290980}
{      5.68590,     0.286590,     0.149740,    0.0109420}
{      5.55020,     -1.25370,     0.157480,   -0.0168500}
{      5.17190,     -2.84330,     0.151340,   -0.0487370}
{      4.75210,     -4.12420,     0.129060,   -0.0667090}
{      4.30620,     -5.06900,    0.0904610,   -0.0693800}
{      3.84550,     -5.67080,    0.0369750,   -0.0574830}
{      3.51880,     -5.84320,   -0.0128780,   -0.0405370}
{      3.37170,     -5.55930,   -0.0533970,   -0.0214700}
{      3.40420,     -4.81920,   -0.0845830, -0.000281980}
{      3.55570,     -3.82590,    -0.104750,    0.0198930}
{      3.76530,     -2.78260,    -0.112200,    0.0359220}
{      4.03310,     -1.68910,    -0.106950,    0.0478040}
{      4.35480,    -0.622900,   -0.0903780,    0.0549220}
{      4.71700,     0.164780,   -0.0669810,    0.0552630}
{      5.11850,     0.654600,   -0.0371070,    0.0486720}
{      5.54530,     0.839480,  -0.00126510,    0.0352930}
{      5.81470,     0.627580,    0.0339580,    0.0169790}
{      5.87070,  -0.00937540,    0.0665340,  -0.00570030}
{      6.56990,      4.26260,     0.138380,    0.0574070}
{      7.29020,      2.56310,     0.191140,    0.0479370}
{      7.64280,     0.590020,     0.224010,    0.0247920}
{      7.62750,     -1.65670,     0.236970,   -0.0120280}
{      7.30220,     -4.00320,     0.228930,   -0.0553090}
{      6.85460,     -5.88520,     0.196270,   -0.0816080}
{      6.29910,     -7.25910,     0.138720,   -0.0891200}
{      5.65440,     -8.11730,    0.0584000,   -0.0785840}
{      5.16290,     -8.36000,   -0.0171580,   -0.0595880}
{      4.89920,     -7.95650,   -0.0794770,   -0.0350820}
{      4.86330,     -6.90680,    -0.128560,  -0.00506580}
