{    0.0439660,   -0.0468990,  -0.00180250,  0.000551110}
{    0.0428640,   -0.0529230,  -0.00159790,  0.000893000}
{    0.0406730,   -0.0578470,  -0.00152700,   0.00156620}
{    0.0373920,   -0.0616730,  -0.00158970,   0.00257070}
{    0.0320250,   -0.0653220,  -0.00165600,   0.00365270}
{    0.0213270,   -0.0717970,  -0.00130270,   0.00398770}
{   0.00505020,   -0.0813260, -0.000497200,   0.00351220}
{   -0.0162720,   -0.0931220,  0.000702110,   0.00229180}
{   -0.0356850,   -0.0969260,   0.00153730,   0.00117860}
{   -0.0510490,   -0.0895810,   0.00177510,  0.000434970}
{   -0.0623640,   -0.0710870,   0.00141550,  6.08520e-05}
{   -0.0686650,   -0.0506230,  0.000916320, -6.35650e-05}
{   -0.0689860,   -0.0373670,  0.000735380, -5.81100e-05}
{   -0.0633270,   -0.0313190,  0.000872660,  7.72180e-05}
{   -0.0540010,   -0.0305160,   0.00122960,  0.000318190}
{   -0.0485260,   -0.0285770,   0.00148590,  0.000586090}
{   -0.0474790,   -0.0250120,   0.00161680,  0.000874840}
{   -0.0506260,   -0.0199260,   0.00162910,   0.00117270}
{   -0.0549120,   -0.0146940,   0.00160970,   0.00132700}
{   -0.0593990,  -0.00973850,   0.00158530,   0.00129070}
{    0.0678010,    -0.109490,  -0.00359740,   0.00212150}
{    0.0624510,    -0.120580,  -0.00312730,   0.00272750}
{    0.0544700,    -0.130660,  -0.00282240,   0.00403710}
{    0.0438590,    -0.139740,  -0.00268270,   0.00605020}
{    0.0292320,    -0.148220,  -0.00251200,   0.00821660}
{   0.00608840,    -0.157410,  -0.00167260,   0.00874720}
{   -0.0259190,    -0.167400, -0.000115370,   0.00750460}
{   -0.0657040,    -0.177290,   0.00205720,   0.00463780}
{   -0.0991620,    -0.175370,   0.00351340,   0.00208680}
{    -0.121950,    -0.158020,   0.00384330,  0.000448250}
{    -0.134080,    -0.125260,   0.00304720, -0.000277700}
{    -0.137720,   -0.0913160,   0.00203130, -0.000457070}
{    -0.135080,   -0.0704580,   0.00170240, -0.000455870}
{    -0.126150,   -0.0626810,   0.00206030, -0.000274080}
{    -0.113620,   -0.0638430,   0.00288870,  7.80200e-05}
{    -0.106260,   -0.0604870,   0.00348430,  0.000567100}
{    -0.104730,   -0.0515770,   0.00379300,   0.00119060}
{    -0.108760,   -0.0375200,   0.00383010,   0.00191790}
{    -0.114680,   -0.0236120,   0.00379330,   0.00235210}
{    -0.121350,   -0.0114830,   0.00374330,   0.00237080}
{    0.0636060,    -0.192330,  -0.00476870,   0.00450700}
{    0.0512000,    -0.207270,  -0.00402710,   0.00527220}
{    0.0344740,    -0.221490,  -0.00335390,   0.00710320}
{    0.0134290,    -0.235000,  -0.00274920,    0.0100000}
{   -0.0133540,    -0.247080,  -0.00203940,    0.0131100}
{   -0.0504840,    -0.255470, -0.000660750,    0.0136650}
{   -0.0983180,    -0.259980,   0.00143000,    0.0114510}
{    -0.155230,    -0.259910,   0.00411100,   0.00670910}
{    -0.200160,    -0.245950,   0.00579620,   0.00256700}
{    -0.226620,    -0.215260,   0.00599780, -1.25190e-05}
{    -0.234610,    -0.167830,   0.00471560,  -0.00102950}
{    -0.230760,    -0.121330,   0.00321680,  -0.00119920}
{    -0.221700,   -0.0934370,   0.00276840,  -0.00123670}
{    -0.207410,   -0.0841550,   0.00337050,  -0.00114200}
{    -0.190610,   -0.0871410,   0.00469030, -0.000865980}
{    -0.180050,   -0.0817880,   0.00564620, -0.000248960}
{    -0.176420,   -0.0665110,   0.00615510,  0.000721360}
{    -0.179400,   -0.0420490,   0.00624040,   0.00198890}
{    -0.185180,   -0.0180130,   0.00620530,   0.00282500}
{    -0.192580,   0.00263650,   0.00614330,   0.00300530}
{    0.0276540,    -0.280500,  -0.00502230,   0.00742090}
