{      1.07770,     0.591360,   0.00334080,   -0.0806490}
{      1.32380,     0.481570,   0.00137810,   -0.0475240}
{      1.79320,     0.397550,   -0.0247190,   -0.0539800}
{      2.48600,     0.339300,   -0.0749490,    -0.100020}
{      3.29530,     0.231550,    -0.133700,    -0.159630}
{      3.87360,    -0.170290,    -0.150230,    -0.148330}
{      4.19420,    -0.885030,    -0.120640,   -0.0595960}
{      4.25260,     -1.87150,   -0.0488600,    0.0966150}
{      3.99100,     -2.59380,    0.0139720,     0.191050}
{      3.39160,     -2.88710,    0.0521220,     0.183950}
{      2.45440,     -2.75150,    0.0655880,    0.0753090}
{      1.59540,     -2.43440,    0.0617910,   -0.0434890}
{      1.23040,     -2.18320,    0.0481480,   -0.0810510}
{      1.35960,     -1.99800,    0.0246600,   -0.0373770}
{      1.76570,     -1.84170,  -0.00147830,    0.0610710}
{      1.74270,     -1.59330,  -0.00688560,     0.128300}
{      1.23620,     -1.24360,    0.0102370,     0.157690}
{     0.290370,    -0.803070,    0.0472780,     0.150970}
{    -0.522850,    -0.407890,    0.0702770,     0.130420}
{     -1.02740,   -0.0999270,    0.0687840,     0.102910}
{      2.28600,     0.968180,   -0.0422770,    -0.167800}
{      2.63450,     0.577860,   -0.0356420,    -0.101180}
{      3.46860,     0.136290,   -0.0866880,    -0.108570}
{      4.78830,    -0.356540,    -0.195420,    -0.189970}
{      6.34220,    -0.982640,    -0.324730,    -0.296310}
{      7.31330,     -2.00860,    -0.354050,    -0.268100}
{      7.63890,     -3.45490,    -0.274110,   -0.0930680}
{      7.33130,     -5.24610,   -0.0945800,     0.209520}
{      6.55300,     -6.40150,    0.0589390,     0.389400}
{      5.35390,     -6.61910,     0.147790,     0.369570}
{      3.73400,     -5.89910,     0.171980,     0.150010}
{      2.35630,     -4.87050,     0.155640,   -0.0888550}
{      1.88390,     -4.16260,     0.122910,    -0.166610}
{      2.31670,     -3.77530,    0.0738040,   -0.0832460}
{      3.23080,     -3.58840,    0.0215910,     0.109600}
{      3.24770,     -3.21100,   0.00944700,     0.244150}
{      2.26150,     -2.61300,    0.0406930,     0.307500}
{     0.364410,     -1.81470,     0.110360,     0.302550}
{     -1.24320,     -1.07880,     0.153790,     0.267100}
{     -2.19210,    -0.486170,     0.151110,     0.212770}
{      4.05930,      1.10780,    -0.133990,    -0.237070}
{      4.38150,     0.340530,    -0.110480,    -0.141380}
{      5.45260,    -0.643500,    -0.184850,    -0.143290}
{      7.27260,     -1.84430,    -0.357120,    -0.242800}
{      9.43680,     -3.31030,    -0.564370,    -0.374240}
{      10.6300,     -5.19810,    -0.602190,    -0.324210}
{      10.7520,     -7.52000,    -0.454850,   -0.0762710}
{      9.83860,     -10.1650,    -0.139140,     0.342820}
{      8.35480,     -11.6930,     0.126850,     0.585460}
{      6.44450,     -11.6590,     0.276000,     0.544670}
{      4.10770,     -10.0650,     0.308320,     0.220470}
{      2.22540,     -8.02220,     0.272430,    -0.129350}
{      1.67880,     -6.64250,     0.216960,    -0.246980}
{      2.46780,     -5.92610,     0.141920,    -0.132440}
{      3.95550,     -5.65440,    0.0651920,     0.141290}
{      4.07240,     -5.11730,    0.0449530,     0.336920}
{      2.65920,     -4.26030,    0.0856720,     0.436200}
{    -0.143140,     -3.11080,     0.180500,     0.442540}
{     -2.50080,     -2.02790,     0.240320,     0.400230}
{     -3.84950,     -1.12220,     0.237740,     0.322890}
{      6.40530,     0.840950,    -0.272300,    -0.276810}
{      6.62650,    -0.392990,    -0.227360,    -0.158020}
{      7.80400,     -2.09770,    -0.323590,    -0.146440}
{      9.93780,     -4.27330,    -0.561000,    -0.242060}
{      12.4770,     -6.89300,    -0.848060,    -0.371000}
{      13.6290,     -9.87030,    -0.887380,    -0.293180}
{      13.2570,     -13.1980,    -0.656050,   0.00987640}
{      11.4280,     -16.7310,    -0.179120,     0.506290}
{      9.01730,     -18.5660,     0.218030,     0.781690}
{      6.29530,     -18.1170,     0.435260,     0.708580}
{      3.26160,     -15.3860,     0.472590,     0.286970}
{     0.951150,     -12.0590,     0.410730,    -0.162410}
{     0.398790,     -9.82750,     0.330440,    -0.318820}
{      1.60450,     -8.69020,     0.231690,    -0.182270}
{      3.72810,     -8.31100,     0.134970,     0.157150}
